Unnamed: 0,ID,subject,phenomenon,sub_subject,Correct sentence,Wrong sentence,Label,URL,Generated,cor score,wrong score,difference,GPT_diff,Llama2_diff,Llama2_chat_diff,GEITje_diff,GEITje_chat_diff,GEITje_DPO_diff,RobBERT_diff,RobBERT_large_diff,XLMRoberta_diff,BERTje_diff,GPT_GroNLP_diff,GEITje_sft_diff
58,7,werkwoordelijke_constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze zeggen dat hij toen pas merkte een fout gemaakt te hebben.,Ze zeggen dat hij toen pas een fout gemaakt merkte te hebben.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS,3.965277778,2.090909091,1.874368687,0.87125133893763,0.466064612479194,0.541783904999886,0.62146566528827,0.604928944918876,0.797136678891028,0.0844881057739251,0.554897849448025,0.500543768641364,0.791874170219914,0.407752275466919,0.770661671441347
59,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,De kinderen leren op school zwemmen.,De kinderen hebben op school geleerd zwemmen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,4.75,2.363636364,2.386363636,-0.297082571756272,-0.227085459163296,-0.220606982265111,-0.1246205200604,-0.0810662932072499,-0.157625461291111,-0.270507346259224,-1.34031487802664,-0.612324360261367,-0.0795435851957231,-0.714214489573524,-0.153376095224061
60,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij zit te slapen.,Hij heeft gezeten te slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,5.1761363635,1.444444444,3.7316919194999993,0.698148477077484,0.353815504734123,-0.301119198638296,0.761288564640563,0.855855968606193,0.923862306402588,-0.472825152533394,-0.488279152247641,-2.11931484530983,-0.856494228636461,1.63509513735771,0.844581831975665
61,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Zijn broer gaat in Spanje wonen.,Zijn broer is in Spanje gegaan wonen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,6.9545454545,2.555555556,4.3989898985,0.328255710147676,0.0341386620517974,-0.125499581962469,0.126875982902545,0.601864604257571,0.220381244900636,-0.19756162431505,-0.551362542401661,1.03834279881024,0.52618618964528,0.893972252096448,0.261659193417429
62,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Dat hoefde ze niet te doen.,Dat had ze niet gehoeven doen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,6.090909091,2.111111111,3.97979798,1.65795388542825,0.592476074642036,0.928922937996686,1.405489520845,1.66518614683373,1.64792183734826,0.0162317805820038,0.53965585669291,1.17876710325813,0.532900896294964,1.142900247659,1.60846969342092
63,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,We zagen de koningin voorbijkomen.,We hebben de koningin gezien voorbijkomen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,6.6944444445,1.818181818,4.8762626265,-0.184037832419078,0.0190383092715192,-1.59906953415619,-0.10007602397042,-0.114809277553104,0.0990754672471668,-0.0460805979641989,-1.06083220527931,0.24499911044801,0.74069116583301,0.773302116741736,0.0583481237457213
64,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Ze laten de bagage op het station staan.,Ze hebben de bagage op het station gelaten staan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,6.576388889,2.272727273,4.303661616,0.323423796229893,-0.254604716908994,-0.616264299548172,0.0479247584504869,0.0104526104204998,0.176494287774403,-0.101051648457846,-0.484461777127134,-0.059012122941529,0.166869623667674,1.10375625060664,0.193520916030614
65,7,werkwoordelijke_constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij wist dat hij zijn documenten moest organiseren.,Hij wist dat hij moest organiseren zijn documenten.,,,Manual,5.8535353535,1.375,4.4785353535,0.914549842476845,0.57687900352847,0.685550157694916,0.770415959015996,0.977144210307545,1.09149178034464,-0.0743400400335137,1.03122214848796,-0.0212706825404894,1.09311492360112,0.648131132125854,1.03937075261326
66,7,werkwoordelijke_constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze hoorde dat ze haar afspraak moest verzetten.,Ze hoorde dat ze moest verzetten haar afspraak.,,,Manual,6.707070707,1.25,5.457070707,2.07354675233364,0.798716758425144,0.99743093822326,0.787141544242759,0.767007512089014,1.09019327413732,0.121292547746139,0.855733082086468,-0.0452615145074491,1.03954105265439,1.35299481451511,1.0571469233837
67,7,werkwoordelijke_constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij realiseerde zich dat hij een fout had gemaakt.,Hij realiseerde zich dat hij had gemaakt een fout.,,,Manual,6.808080808,1.25,5.558080808,1.16309279617336,0.564025245377949,0.585977151190552,0.924414695043067,1.3279347309675,0.98947316558211,0.0576816399892159,0.615594419758194,0.115571862519853,0.408891592043801,0.969825992981593,0.948675814314681
68,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Peter is vanmiddag voetballen.,Peter is vanmiddag geweest voetballen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,4.878787879000001,1.5,3.3787878790000008,-0.434238934516907,-0.517828765224952,-0.882412519363257,-0.0579871438415691,-0.0955614121330242,0.161159726756027,-0.201625994273595,-2.31266708506478,-0.928485958201539,-1.56612634233066,-0.425686740875244,0.156965731241167
69,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Zijn broer wil in Spanje gaan wonen.,Zijn broer heeft altijd al in Spanje gewild gaan wonen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS,6.8434343435,1.25,5.5934343435,0.177041012048721,-0.105390810965024,-0.212889056928897,0.353307073414308,0.274041959247298,-0.0868574480966688,0.094754490485558,-2.07387959284786,0.784533277027143,0.441754735553136,0.656605064017432,-0.0663864613610974
70,8,werkwoordelijke_constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de wandelaars uitgehongerd bleken (te zijn).,Geen wonder dat de wandelaars bleken uitgehongerd (te zijn).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020301lingtopic,ANS,5.7525252525,2.375,3.3775252525,0.0884384930133821,0.0277669167973933,0.178867902865426,0.157236203698343,0.177558189882946,0.431372584248157,-0.0048668384552002,0.079695037973579,0.153497245518819,0.558913081385461,-0.306084019724618,0.464850136250453
71,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,Die jongens zitten de hele les te slapen.,Die jongens zitten de hele les slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS,6.291666666499999,3.571428571,2.720238095499999,1.05247182079724,0.40604161696923,0.397148077427358,0.505890451305147,0.892138578092411,0.568375920346616,0.159325330907649,1.34993272077179,0.833978837270898,0.928754634659906,0.778904353933675,0.559084160490394
72,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,"Als je nu nog heel even blijft staan wachten, dan ga ik zo met je mee.","Als je nu nog heel even blijft staan te wachten, dan ga ik zo met je mee.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS,4.166666666499999,3.857142857,0.3095238094999994,0.0239122998870274,-0.118001807505005,-0.0945244028993497,-0.0550267008575611,-0.138754734628116,-0.0813332862174136,0.0736209801265186,-0.46663029319647,-0.473153540642843,-0.03770941812351,0.0291632947578928,-0.073139236512167
73,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,"Liggen , zitten , hangen (onovergankelijk), staan , lopen",Ton heeft de hele middag aan zijn bureau zitten (te) werken.,Ton heeft de hele middag gezeten aan zijn bureau (te) werken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050402lingtopic,ANS,6.104166666499999,1.285714286,4.818452380499999,0.308080801597008,-0.0289812335766677,-0.12991549357941,0.273555876602921,0.561570765458103,0.399484319027857,0.0859082726871261,0.178690974885184,-0.0252739205025136,0.008071247346165,0.295132279396057,0.383799677454303
74,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,"Liggen , zitten , hangen (onovergankelijk), staan , lopen",De appels hebben al een maand aan de boom hangen te rotten.,De appels hebben al een maand aan de boom te rotten gehangen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050402lingtopic,ANS,2.755952381,1.875,0.8809523810000002,0.477371195952097,-0.0499326104410054,-0.0435175905485505,0.0849556458801817,-0.0040247140885942,-0.0076427104175,0.0654571652412415,0.205463697885472,-0.434925224708273,-0.625575103538722,0.282740363707909,0.0139594230936515
75,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,Wim zit te slapen.,Wim zit slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS,5.333333333500001,1.0,4.333333333500001,2.73451522986094,1.09632465319841,0.763756986707449,1.08863430186951,1.34256293014591,1.2899116320639,0.0774347895667677,1.72951952900205,0.360305474610666,3.15009789452666,1.83272089958191,1.24408570466848
76,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,Mogen,We geven u alvast enkel tips voor als u naar Corsica met vakantie mocht gaan.,We geven u alvast enkele tips voor mocht u naar Corsica met vakantie gaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040204lingtopic,ANS,2.922619048,3.25,-0.3273809520000004,-0.80569984081861,-0.15778061532394,-0.419276004667763,-0.600732768382133,-0.735494455497448,-0.490661451704581,-0.201637736538,-0.895751062192415,-0.94260125640375,-0.644497181057589,-0.280582845925043,-0.4892647618517
77,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Ze zag dat er een polítieauto kwam aangereden.,Ze zag dat er een polítieauto aangereden kwam.,,,ANS/Manual,4.5,4.571428571,-0.0714285710000002,0.454794818704778,0.300056904697647,0.455087001507099,0.15643878391711,-0.0024636549375998,0.127733150704785,-0.0574942316327771,0.808928870906431,-0.0844445937047049,0.0773761849772807,0.128841519355774,0.124581454734084
78,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Ik hoop dat we voor zo'n ramp gespaard blijven.,Ik hoop dat we voor zo'n ramp blijven gespaard.,,,ANS/Manual,4.604166666499999,3.285714286,1.3184523804999992,0.542330974882299,0.168520593353988,0.076512784893183,0.268136913073249,0.39956315109253,0.329710333923584,-0.110879761832102,1.14330470595659,0.232427840677701,0.379035802832992,0.518305664712733,0.375983895938993
79,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Hij zei dat hij het vliegtuig niet kon zien naderen.,Hij zei dat hij het vliegtuig niet naderen kon zien.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS,5.833333333500001,1.571428571,4.2619047625,1.22656933069229,0.717508213447505,0.866087565590677,0.805056194774806,1.29520383344559,1.11329436285029,-0.0903262358445378,1.72234113033794,0.276364743135249,1.20696546071066,1.53929900527,1.08570022216851
80,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Ik denk dat ze nog wel zullen komen eten.,Ik denk dat ze nog wel eten zullen komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS,5.8511904765,2.125,3.7261904765,1.3413008319007,0.367248529812059,0.416052831469642,0.771227013316093,1.10682343827239,0.994384071665081,0.0505509376525879,1.35645240685941,0.497274988486121,2.84565932834569,1.56050666173299,0.957617121963267
81,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Ik vraag me af wanneer híj nu eindelijk eens de was te drogen hangt.,Ik vraag me af wanneer híj nu eindelijk eens de was hangt te drogen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic,ANS,5.452380952,1.5,3.952380952,0.0404027359826227,-0.118122783202964,-0.191466177885348,0.1787005122751,0.100336893741904,0.204713127248127,0.0771945150274966,0.165932564787605,0.330499292421155,0.165814253081885,-0.0645736285618375,0.190958518793599
82,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Hij zei dat hij met haar niets meer te maken wilde hebben.,Hij zei dat hij met haar niets meer wilde hebben te maken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic,ANS,5.1964285715,1.125,4.0714285715,0.970935924599568,0.613970790895538,0.342371651650704,0.52889669523251,0.512519518205509,0.648149061762069,0.0328220367431644,0.437606581719592,0.0857327994053776,0.170545828827501,0.781173687428236,0.610488510363313
83,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,Moeten en hoeven in zinnen met een 'negatief element',Moet ik naar hem luisteren?,Hoef ik naar hem te luisteren?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040303lingtopic,ANS,7.0,1.916666667,5.083333333,0.843116606984819,0.244963116888215,0.28128879235333,0.648211517883465,0.705272493457925,0.456605460083403,-0.249755835533142,-0.176775492893325,0.559175852820735,0.958765147766099,1.30769337245396,0.466950350726499
84,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,"Helpen , leren",Die sportleraar heeft me leren roeien.,Die sportleraar heeft me geleerd te roeien.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050413lingtopic,ANS,6.6607142855,5.833333333,0.8273809525000004,-0.322532787919044,-0.31014672510459,-0.555573757194604,0.170884775926594,-0.0163959650964678,0.25149934034034,-0.264006198536265,-1.3218898699252,-1.31329148186428,0.0983106489039276,-0.419323729617255,0.217307596516688
85,9,werkwoordelijke_constituent,9. Verbs With an Infinitive as a Complement,Hebben/krijgen met een infinitief zonder te,Ik zag dat hij zijn been op de stoel had liggen.,Ik zag dat hij had zijn been op de stoel liggen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041401lingtopic,ANS,5.3839285715,1.333333333,4.050595238500001,0.633405782959678,0.216782268850753,0.29741834818075,0.822729045015876,1.44092508151516,0.984878123737872,-0.0419088772365033,0.117775801835316,0.126851403472635,0.23192381221036,0.453953634608876,0.957509162151837
86,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Denk jij dat ze al aan het eten zijn?,Denk jij dat ze al zijn aan het eten?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS,6.5982142855,1.333333333,5.2648809525,0.63692099849383,0.342238284038523,0.432536090849541,0.733607407408551,0.83299937510254,0.601097273371684,0.0418523947397862,-0.082681402440917,0.274485860723265,0.0726491803967892,0.172921763526069,0.623903471466082
87,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Maarten zei dat hij 's middags vaak uit wandelen ging.,Maarten zei dat hij 's middags vaak ging uit wandelen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS,6.1964285715,1.833333333,4.363095238500001,0.0878848379308526,0.117150731902155,0.0347347865269212,0.210529208480795,0.249595249346991,0.301301795523614,-0.0911335263933459,-0.0647949586273171,0.116114091865408,0.269721855995678,-0.101459595290097,0.27729238315563
88,10,werkwoordelijke_constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Ik denk dat die schuur nu wel op instorten moet staan.,Ik denk dat die schuur nu wel moet staan op instorten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS,6.0,2.083333333,3.916666667,0.607696831903675,0.335526340083056,0.371399162980702,0.673062230671732,0.357188422470867,0.848925176848034,0.0877841949462876,0.769827202629919,0.475668203085661,0.306539991038984,0.625091899525035,0.80775390537134
