"ID","subject","phenomenon","sub_subject","Correct.sentence","Wrong.sentence","Label","URL","Generated","GPT_corr_score","GPT_wrong_score","GPT_right","GPT_GroNLP_corr","GPT_GroNLP_wrong","GPT_GroNLP_right","Llama2_corr_score","Llama2_wrong_score","Llama2_right","Llama2_chat_corr_score","Llama2_chat_wrong_score","Llama2_chat_right","GEITje_corr_score","GEITje_wrong_score","GEITje_right","GEITje_chat_corr_score","GEITje_chat_wrong_score","GEITje_chat_right","GEITj_sft_corr_score","GEITje_sft_wrong_score","GEITje_sft_right","GEITje_DPO_corr_score","GEITje_DPO_wrong_score","GEITje_DPO_right","RobBERT_corr_score","RobBERT_wrong_score","RobBERT_right","RobBERT_large_corr_score","RobBERT_large_wrong_score","RobBERT_large_right","XLMRoberta_corr_score","XLMRoberta_wrong_score","XLMRoberta_right","BERTje_corr_score","BERTje_wrong_score","BERTje_right","GPT_diff","Llama2_diff","Llama2_chat_diff","GEITje_diff","GEITje_chat_diff","GEITje_DPO_diff","RobBERT_diff","RobBERT_large_diff","XLMRoberta_diff","BERTje_diff","GPT_GroNLP_diff","GEITje_sft_diff"
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Het lezen van een boek (is ontspannend.)","Het boek lezen (is ontspannend.)","","","Chat-GPT",-4.66312561432521,-6.26061017811298,"True",-5.72641986608505,-7.37681695393154,"True",-3.57834413880482,-4.51024285936728,"True",-3.97922358009964,-4.79191363602877,"True",-3.15288118974838,-3.88651344180107,"True",-3.75797592851865,-4.8559052295362,"True",-3.40199172280596,-4.34403049883743,"True",-3.42191764462872,-4.40122935455292,"True",-12.3374009565874,-12.2469947603014,"False",-10.5620648222796,-12.8662098956464,"True",-1.47221108138575,-2.54761957278242,"True",-4.39759844169021,-5.2418656791137,"True",1.59748456378778,0.931898720562458,0.812690055929124,0.733632252052693,1.09792930101754,0.979311709924202,-0.0904061962859792,2.30414507336674,1.07540849139668,0.844267237423495,1.65039708784648,0.942038776031473
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Het kijken naar een film (is een leuke bezigheid.)","Het film kijken (is een leuke bezigheid.)","","","Chat-GPT",-4.10936396121979,-5.29580686986446,"True",-5.16632670164108,-6.38503277301788,"True",-2.99981670962948,-3.89012991251657,"True",-3.56016071333879,-4.08226022765351,"True",-2.8858030370286,-3.55859770155512,"True",-3.28098750474719,-3.87146604753725,"True",-2.9968580903506,-3.63120653355339,"True",-3.00775780973559,-3.61602403033952,"True",-12.8242316612831,-12.6711991917003,"False",-8.92336943692062,-10.2779731147614,"True",-0.914212412447281,-1.55968553692555,"True",-3.2419607459257,-4.58255415280851,"True",1.18644290864468,0.890313202887089,0.522099514314722,0.672794664526522,0.590478542790066,0.608266220603928,-0.153032469582724,1.35460367784074,0.645473124478266,1.34059340688281,1.2187060713768,0.634348443202793
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Het maken van een wandeling (is verfrissend.)","Het wandeling maken (is verfrissend.)","","","Chat-GPT",-5.56202261522412,-8.04832339286804,"True",-5.26149673759937,-7.03220475810979,"True",-3.84191095775792,-4.58678425413867,"True",-4.56089160804238,-5.41763526728998,"True",-3.73209852435892,-4.68752332450822,"True",-4.41689061605471,-5.5854162562852,"True",-4.07520649150579,-4.70822688618985,"True",-4.1611729553884,-4.75421990423153,"True",-12.6424270976673,-12.245182355245,"False",-10.5056171138108,-13.5295712981288,"True",-0.756438680417098,-1.98850324783304,"True",-4.87007808574708,-7.10910966806114,"True",2.48630077764392,0.744873296380753,0.8567436592476,0.955424800149298,1.16852564023048,0.593046948843126,-0.397244742422393,3.02395418431802,1.23206456741594,2.23903158231406,1.77070802051042,0.633020394684059
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Een taart langsbrengen bij je grootouders (is erg attent.)","Taart langsbrengen grootouders (is erg attent.)","","","Manual",-5.88572955131531,-7.50577587551541,"True",-7.14000636881048,-8.33625152375963,"True",-4.22762541311386,-5.1362480275721,"True",-5.33622330213742,-6.87732347498337,"True",-3.1567224556387,-4.09485261657068,"True",-3.94787759301818,-4.53449293670969,"True",-3.33328595548201,-4.56572801951875,"True",-3.36448470418757,-4.61711361242892,"True",-12.1378599575588,-11.7540331681569,"False",-9.27943921787988,-10.1469777248276,"True",-1.44777490568384,-3.31619536428116,"True",-4.39591030555312,-6.13362717043076,"True",1.6200463242001,0.908622614458242,1.54110017284596,0.938130160931979,0.586615343691506,1.25262890824135,-0.383826789401827,0.867538506947717,1.86842045859732,1.73771686487765,1.19624515494915,1.23244206403674
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Liederen zingen met je familie (is heel leuk.)","Zingen liederen familie (is heel leuk.)","","","Manual",-4.9968036532402,-7.19885993003845,"True",-5.25650107860565,-7.64720320701599,"True",-3.68209056096772,-5.09062783248149,"True",-4.79719797372818,-6.33896822654284,"True",-3.54504076441129,-5.07049482931884,"True",-4.29040100723505,-5.9184160966856,"True",-3.69162216819823,-5.47700675061116,"True",-3.74012910102805,-5.59478219956733,"True",-12.882543197045,-12.7266276966442,"False",-8.31788702549056,-12.3886173734029,"True",-1.93129626458782,-3.45416662729426,"True",-4.59724596994264,-6.67560071498156,"True",2.20205627679825,1.40853727151377,1.54177025281466,1.52545406490755,1.62801508945055,1.85465309853928,-0.155915500400784,4.07073034791238,1.52287036270643,2.07835474503892,2.39070212841034,1.78538458241293
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Kaviaar eten (doen rijke mensen.)","Van kaviaar eten (doen rijke mensen.)","","","Manual",-8.32570517063141,-8.56046295166016,"True",-7.57973273843527,-7.03120007459074,"False",-4.11659748732511,-4.20974847084532,"True",-5.46900955870348,-4.84712692137497,"False",-3.52684084352638,-3.74471805232267,"True",-4.7045419479608,-4.78645969373514,"True",-4.10341606500359,-4.04131744717112,"False",-4.13471081085819,-4.09187195190946,"False",-11.8935223492709,-12.0890675385793,"True",-11.0341512558382,-10.7761674564182,"False",-4.47080200459683,-3.0857433694667,"False",-7.02440222476919,-6.5872308551692,"False",0.234757781028748,0.0931509835202071,-0.621882637328513,0.217877208796286,0.0819177457743319,-0.0428388589487261,0.195545189308397,-0.25798379941997,-1.38505863513012,-0.43717136959999,-0.548532663844526,-0.0620986178324703
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Kaviaar eten (doen rijke mensen.)","Eten kaviaar (doen rijke mensen.)","","","Manual",-8.32570517063141,-9.43869914611181,"True",-7.57973273843527,-7.32808577139965,"False",-4.11659748732511,-4.4645152262279,"True",-5.46900955870348,-5.49003266050879,"True",-3.52684084352638,-3.96457558125257,"True",-4.7045419479608,-4.7963062857286,"True",-4.10341606500359,-4.44386513217718,"True",-4.13471081085819,-4.54036424580097,"True",-11.8935223492709,-12.3059980869293,"True",-11.0341512558382,-10.5139101762325,"False",-4.47080200459683,-3.3388844433648,"False",-7.02440222476919,-7.49492607681224,"True",1.1129939754804,0.347917738902781,0.0210231018053104,0.437734737726195,0.0917643377677964,0.405653434942776,0.412475737658413,-0.520241079605722,-1.13191756123202,0.470523852043045,-0.251646967035615,0.340449067173592
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Kaviaar eten (doen rijke mensen.)","Eten van kaviaar (doen rijke mensen.)","","","Manual",-8.32570517063141,-7.92218199798039,"False",-7.57973273843527,-6.68016416616738,"False",-4.11659748732511,-3.98247129675001,"False",-5.46900955870348,-5.11892959770436,"False",-3.52684084352638,-3.66881902574872,"True",-4.7045419479608,-4.74443620568394,"True",-4.10341606500359,-4.00057058758102,"False",-4.13471081085819,-4.05243108930493,"False",-11.8935223492709,-11.911400281466,"True",-11.0341512558382,-9.84578686868772,"False",-4.47080200459683,-2.33730258869309,"False",-7.02440222476919,-6.38988109824381,"False",-0.403523172651019,-0.134126190575106,-0.350079960999123,0.141978182222339,0.039894257723132,-0.0822797215532596,0.0178779321950628,-1.18836438715046,-2.13349941590374,-0.634521126525388,-0.89956857226789,-0.102845477422567
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Een cadeau geven aan een vriend (is erg attent.)","Een cadeau geven een vriend (is erg attent.)","","","Manual",-4.63788278102875,-5.88572083579169,"True",-5.43293545246124,-6.38874106936985,"True",-3.71752825631377,-4.17169150465634,"True",-4.40672533646883,-4.97394067386631,"True",-3.04336375975981,-3.53934748909053,"True",-3.38911083492632,-3.91459042532369,"True",-2.90936902686695,-3.70434522850658,"True",-2.9627172567416,-3.75556228727595,"True",-12.5732430678148,-12.5113252798716,"False",-9.32623973028773,-11.0744186054362,"True",-1.32816757121279,-2.18038398147162,"True",-4.1657798314201,-5.74985321038044,"True",1.24783805476295,0.454163248342571,0.567215337397476,0.495983729330713,0.52547959039738,0.792845030534355,-0.0619177879431323,1.74817887514849,0.852216410258829,1.58407337896035,0.955805616908604,0.794976201639632
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Oppassen op mijn neefje (doe ik graag.)","Oppassen mijn neefje (doe ik graag.)","","","Manual",-5.11410183310509,-5.89716561635335,"True",-6.40288920402527,-6.98813658290439,"True",-4.03279808635125,-4.13223232490321,"True",-4.9135596875567,-5.33370911789437,"True",-2.9773092825897,-3.6930192365045,"True",-4.14780260505698,-5.16560537115064,"True",-3.08579869222206,-3.99524803065495,"True",-3.09821140587446,-4.00768882898306,"True",-12.1716431890215,-12.1796902143038,"True",-10.1937599118519,-10.5532357857718,"True",-1.30930995049494,-1.87918506377609,"True",-5.20526387329612,-6.35502608263722,"True",0.783063783248266,0.0994342385519609,0.420149430337672,0.715709953914796,1.01780276609366,0.909477423108599,0.00804702528230372,0.359475873919898,0.569875113281159,1.14976220934109,0.585247378879123,0.909449338432889
2,"naamwoordelijke_constituent","6. Nominalizations","Nominalisaties behorend tot type 3","Advies geven aan vrienden (doe ik regelmatig).","Advies geven vrienden (doe ik regelmatig.)","","","Manual",-4.39638998773363,-6.1548118442297,"True",-6.59214186668396,-7.53818172216415,"True",-2.9802232512653,-3.56934128463399,"True",-4.1626438924714,-4.74433155928273,"True",-2.55854952503817,-3.40710672301066,"True",-3.07638948608142,-4.0636362215273,"True",-2.52907944310744,-3.22625122914178,"True",-2.52605818375356,-3.24087755556684,"True",-11.8035338141701,-11.8340182304382,"True",-10.3411281664974,-13.1483400171898,"True",-1.72034424852329,-3.26778038663682,"True",-4.47650819718062,-7.96276698058302,"True",1.75842185649607,0.589118033368697,0.581687666811323,0.848557197972482,0.987246735445885,0.714819371813278,0.030484416268088,2.80721185069235,1.54743613811353,3.4862587834024,0.946039855480194,0.697171786034339
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Een zeer hard gesteente.","Een zeer gesteente.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic","Manual/ANS",-6.16684782505035,-8.95528491338094,"True",-6.31800043582916,-9.35914246241252,"True",-4.41947374492884,-5.19207417964935,"True",-5.30440414883196,-5.33105911101614,"True",-3.58778766542673,-3.83865838404745,"True",-4.68878679443151,-4.66793940169737,"False",-3.49661076731152,-4.17073681764305,"True",-3.62776370677683,-4.46745085716248,"True",-12.5272926092148,-12.4033985137939,"False",-14.6946706026793,-17.8245265143258,"True",-3.45913937576188,-3.37113193031318,"False",-7.99767336369093,-11.1318804348509,"True",2.78843708833059,0.772600434720516,0.0266549621841738,0.250870718620718,-0.0208473927341402,0.839687150385645,-0.123894095420837,3.12985591164657,-0.0880074454487039,3.13420707115992,3.04114202658335,0.674126050331526
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Hij is niet bepaald tuk op vergaderen.","Hij is niet bepaald tuk.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic","Manual/ANS",-4.10076373815536,-4.07851143678029,"False",-6.11101898550987,-5.07576107978821,"False",-3.72007657974385,-3.91189403066205,"True",-5.19080954073713,-5.54501175507903,"True",-3.13839904485004,-4.2234745911426,"True",-3.95625312215582,-5.42114079891083,"True",-3.36010288021394,-4.25380872852272,"True",-3.38557564932853,-4.33902122473551,"True",-11.851035638289,-11.8533576329549,"True",-10.6975880513589,-12.2656970828772,"True",-3.26213902667951,-3.99058543349747,"True",-6.07395434447636,-6.37848248444498,"True",-0.0222523013750715,0.191817450918193,0.354202214341897,1.08507554629256,1.46488767675501,0.953445575406982,0.00232199466589833,1.5681090315183,0.728446406817966,0.304528139968617,-1.03525790572166,0.893705848308783
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Hij is niet bepaald tuk op vergaderen.","Hij is niet bepaald op vergaderen.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic","Manual/ANS",-4.10076373815536,-5.29905923207601,"True",-6.11101898550987,-5.69560839732488,"False",-3.72007657974385,-3.65736247243529,"False",-5.19080954073713,-4.86068920350888,"False",-3.13839904485004,-3.67218206512431,"True",-3.95625312215582,-4.94192993316877,"True",-3.36010288021394,-3.86895827328165,"True",-3.38557564932853,-3.93844903182859,"True",-11.851035638289,-12.1253339979384,"True",-10.6975880513589,-12.8956844329834,"True",-3.26213902667951,-2.08607193602604,"False",-6.07395434447636,-7.50659810770303,"True",1.19829549392064,-0.0627141073085631,-0.330120337228259,0.53378302027427,0.985676811012949,0.552873382500062,0.27429835964935,2.19809638162454,-1.17606709065347,1.43264376322667,-0.415410588184993,0.508855393067712
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","De boom is erg hoog.","Erg is de boom hoog.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic","Manual/ANS",-4.33097534179687,-5.66915168762207,"True",-4.47825393676758,-5.6944420337677,"True",-3.90435125146593,-4.37174668908119,"True",-5.11885111672538,-5.75768513977528,"True",-3.46028419479262,-5.0865463912487,"True",-4.18274978813861,-5.87751806667075,"True",-3.3237576665706,-5.26436172239482,"True",-3.40185023908271,-5.42504158988595,"True",-11.6827375888824,-11.4339129924774,"False",-14.0337460264564,-13.357616742452,"False",-2.27428936877186,-4.03516138215654,"True",-6.08238006476313,-9.17925162566826,"True",1.3381763458252,0.467395437615258,0.6388340230499,1.62626219645608,1.69476827853214,2.02319135080324,-0.248824596405029,-0.67612928400437,1.76087201338468,3.09687156090513,1.21618809700012,1.94060405582422
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Wim is nogal eigenwijs.","Wim is nogal.","","","Manual",-4.59806740283966,-6.10817782084147,"True",-4.93286070823669,-6.21887171268463,"True",-3.43761721170611,-5.05597400665283,"True",-5.75985391603576,-6.43966229756673,"True",-3.09397334465757,-4.82806173960368,"True",-4.09203798221966,-6.5067697763443,"True",-3.14447953883145,-5.19933438301086,"True",-3.18425611251344,-5.30078943570455,"True",-13.6832652773176,-13.7145810127258,"True",-15.5981221497059,-17.6159729957581,"True",-2.01813511261328,-4.23799386410142,"True",-6.31076051783748,-10.3732595443726,"True",1.51011041800181,1.61835679494672,0.679808381530973,1.73408839494611,2.41473179412464,2.11653332319111,0.0313157354082385,2.01785084605217,2.21985875148814,4.06249902653508,1.28601100444794,2.05485484417942
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Nienke is zeer aantrekkelijk.","Nienke is zeer.","","","Manual",-6.34130537509918,-7.36207211017609,"True",-4.79691082239151,-5.53941221237183,"True",-2.75127954786088,-4.5923761512552,"True",-3.90198388904749,-6.32777772630964,"True",-2.63166769238402,-4.4899428827422,"True",-3.4033730236794,-5.72394533841206,"True",-2.59545984069579,-4.60642645853971,"True",-2.67519781564943,-4.75399449773665,"True",-12.3718513912625,-12.8502507209778,"True",-13.5238177378972,-14.7064678072929,"True",-2.4650719562178,-4.26633325483168,"True",-6.8462220877409,-8.97774095005459,"True",1.0207667350769,1.84109660339432,2.42579383726215,1.85827519035818,2.32057231473265,2.07879668208722,0.478399329715305,1.1826500693957,1.80126129861388,2.13151886231369,0.742501389980316,2.01096661784392
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Hij is niet dol op online les.","Hij is niet dol.","","","Manual",-4.71338990756444,-4.72999638319016,"True",-5.20409277294363,-4.59548556804657,"False",-5.01928116008639,-5.10782063007355,"True",-6.70288994908333,-7.19659471511841,"True",-5.19881570991129,-6.11323642730713,"True",-6.41094908234663,-7.87087926864624,"True",-5.38621453382075,-6.49078149795532,"True",-5.46466344944201,-6.63377957344055,"True",-12.2986247062683,-12.7104027611869,"True",-11.6480008981254,-14.261229634285,"True",-3.66395247167675,-3.11673395356255,"False",-5.87194984415546,-6.60883201445852,"True",0.0166064756257196,0.088539469987154,0.49370476603508,0.914420717395842,1.45993018629961,1.16911612399854,0.411778054918562,2.61322873615956,-0.5472185181142,0.736882170303059,-0.608607204897063,1.10456696413457
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Anna is behoorlijk creatief.","Anna is behoorlijk.","","","Chat-GPT",-4.91145423054695,-5.98250881830851,"True",-5.33978360891342,-5.75632603963216,"True",-3.2975351356953,-4.80672757637997,"True",-5.56287268130109,-7.29062491220733,"True",-3.2943866552992,-4.1503798440764,"True",-4.03627183569147,-5.55804956450759,"True",-3.05387833885147,-3.81555167990466,"True",-3.07973218724146,-3.90770559722244,"True",-12.4954208135605,-12.959645816258,"True",-14.5993985980749,-16.3225602422442,"True",-3.88581244726629,-5.83430444472227,"True",-8.34235002659261,-10.0678783853849,"True",1.07105458776156,1.50919244068468,1.72775223090624,0.855993188777199,1.52177772881612,0.827973409980976,0.464225002697535,1.72316164416926,1.94849199745598,1.72552835879227,0.41654243071874,0.761673341053196
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Piet is tamelijk verlegen.","Piet is tamelijk.","","","Chat-GPT",-5.53941491246223,-6.42729187011719,"True",-5.92870261669159,-7.1836165189743,"True",-4.67998954440866,-6.52415260374546,"True",-6.48436404977526,-8.96885690689087,"True",-4.19122367280579,-6.69799057245254,"True",-5.0529539510344,-8.5729833483696,"True",-4.06815584786818,-6.58473352342844,"True",-4.11801696693874,-6.70472481250763,"True",-11.9039697647095,-12.2728753771101,"True",-15.6010183542967,-17.8877614566258,"True",-2.34955821887706,-4.02054455678236,"True",-8.20701093865292,-10.7244979937871,"True",0.887876957654953,1.8441630593368,2.48449285711561,2.50676689964675,3.5200293973352,2.58670784556889,0.368905612400599,2.28674310232912,1.6709863379053,2.51748705513421,1.25491390228271,2.51657767556026
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Laura is heel getalenteerd.","Laura is heel.","","","Chat-GPT",-4.79020184278488,-5.30003086725871,"True",-3.57777239192122,-5.0316413640976,"True",-3.21020847429625,-5.51842820644379,"True",-5.15558887852563,-6.91090083122253,"True",-3.05037310372831,-5.02400093078613,"True",-3.97822796571967,-6.81832842826843,"True",-2.88428869246208,-5.32624989748001,"True",-2.93173290728656,-5.41607474088669,"True",-11.8449074268341,-12.7309855222702,"True",-13.3229341268539,-13.6745040863752,"True",-1.91052211706119,-5.1368291539596,"True",-6.2946565589971,-9.79199588298798,"True",0.509829024473826,2.30821973214754,1.75531195269691,1.97362782705782,2.84010046254876,2.48434183360013,0.886078095436096,0.351569959521294,3.22630703689841,3.49733932399088,1.45386897217638,2.44196120501793
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Tim is helemaal niet geïnteresseerd.","Tim is helemaal niet.","","","Chat-GPT",-4.32108287811279,-4.97976982593536,"True",-3.63830070495605,-4.04102420806885,"True",-2.13976205867532,-3.60369892418385,"True",-3.21672714290409,-5.22603152133524,"True",-2.02967507049574,-3.47300128953066,"True",-2.6013173460542,-4.72814856958939,"True",-1.99694288111069,-3.53974275994733,"True",-2.04097871440795,-3.6268844438182,"True",-12.1934713125229,-12.7025853565761,"True",-14.3590679433611,-15.1257743537426,"True",-2.59063224392958,-4.64112211111101,"True",-6.04142097313888,-8.86896572368486,"True",0.658686947822571,1.46393686550852,2.00930437843116,1.44332621903491,2.12683122353519,1.58590572941024,0.509114044053215,0.766706410381529,2.05048986718144,2.82754475054597,0.402723503112793,1.54279987883664
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Marie is uitermate vriendelijk.","Marie is uitermate.","","","Chat-GPT",-4.42514681816101,-6.63028303782145,"True",-4.85719668865204,-6.99447329839071,"True",-3.06387125749025,-5.51705155048209,"True",-4.767013101466,-7.08843262990316,"True",-3.4587900886933,-5.47501027211547,"True",-4.35833819927454,-7.17069308766804,"True",-3.27592790225107,-5.30731574174327,"True",-3.33347887338055,-5.42060692991314,"True",-11.6393205097743,-11.9105563163757,"True",-14.8464872688055,-16.710010596684,"True",-1.2568623671672,-3.94894860744171,"True",-6.01598778332118,-9.59819399459021,"True",2.20513621966044,2.45318029299184,2.32141952843716,2.01622018342217,2.8123548883935,2.08712805653259,0.271235806601387,1.86352332787854,2.69208624027451,3.58220621126904,2.13727660973867,2.0313878394922
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Thomas is totaal onverstoorbaar.","Thomas is totaal.","","","Chat-GPT",-6.79499071836472,-6.13381020228068,"False",-5.407569617033,-6.20336771011353,"True",-2.78456405812705,-4.28232304736351,"True",-4.63719616965814,-6.37368325392405,"True",-2.66830676603907,-4.90992246350894,"True",-3.38665812350556,-6.74138890777734,"True",-2.72172461582522,-5.07108918278633,"True",-2.74509377243521,-5.18716165217726,"True",-11.4448392174461,-12.0601333890642,"True",-8.58109207202991,-13.3520191351417,"True",-2.27221879078372,-6.18433658413414,"True",-9.20994271045285,-10.1023627122243,"True",-0.661180516084035,1.49775898923646,1.73648708426591,2.24161569746987,3.35473078427178,2.44206787974205,0.615294171618178,4.77092706311184,3.91211779335043,0.892420001771479,0.795798093080521,2.34936456696111
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Eva is ontzettend behulpzaam.","Eva is ontzettend.","","","Chat-GPT",-4.56591808795929,-5.7895572980245,"True",-5.57318754196167,-6.42637693881989,"True",-2.68235226410907,-4.65264592245997,"True",-4.54818337837933,-6.34169876327117,"True",-2.66734315467924,-4.15555193591198,"True",-3.40198399970342,-5.62204891489299,"True",-2.3077122721575,-4.065084630374,"True",-2.34868414477387,-4.15353658318054,"True",-12.7277487516403,-12.8408125468663,"True",-14.5807608067989,-15.8668505804879,"True",-1.82651760754834,-6.51348733356038,"True",-7.82913762118135,-9.90222978591919,"True",1.22363921006521,1.9702936583509,1.79351538489185,1.48820878123273,2.22006491518957,1.80485243840667,0.11306379522596,1.286089773689,4.68696972601204,2.07309216473784,0.853189396858215,1.7573723582165
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","Het huis is erg groot.","Erg is het huis groot.","","","Chat-GPT",-3.19094643592834,-5.38881521224976,"True",-3.65600774288177,-5.4192122220993,"True",-3.43754439694541,-4.25561627745628,"True",-4.33138600417546,-5.55388293415308,"True",-2.73380582696862,-4.0061070256763,"True",-3.541993547024,-4.56980695989397,"True",-2.73953956696722,-4.31419867939419,"True",-2.79822800887956,-4.44661657015483,"True",-12.4417299032211,-12.4643459320068,"True",-13.5745985656977,-13.2495136260986,"False",-1.15722694739998,-1.96885675462222,"True",-5.27912214910612,-9.10934148076922,"True",2.19786877632141,0.818071880510875,1.22249692997762,1.27230119870769,1.02781341286997,1.64838856127527,0.0226160287857056,-0.325084939599037,0.811629807222238,3.8302193316631,1.76320447921753,1.57465911242697
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","De kat is heel lief.","Heel is de kat lief.","","","Chat-GPT",-3.71827034950256,-6.31042494773865,"True",-4.52955117225647,-5.58433165550232,"True",-3.82809472177178,-4.55999155621976,"True",-5.36225435324013,-5.92230805754662,"True",-3.18066842202097,-4.62607424706221,"True",-4.16536419373006,-5.58474064618349,"True",-3.27634564973414,-4.94367507845163,"True",-3.32983407145366,-5.01322451233864,"True",-12.3432068824768,-12.1125699281693,"False",-14.6204863488674,-13.5727450052897,"False",-1.75738729996556,-3.8913873845886,"True",-5.52456594957039,-7.47068317234516,"True",2.59215459823608,0.73189683444798,0.560053704306483,1.44540582504123,1.41937645245343,1.68339044088498,-0.230636954307556,-1.0477413435777,2.13400008462304,1.94611722277477,1.05478048324585,1.66732942871749
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","De taart is ontzettend lekker.","Ontzettend is de taart lekker.","","","Chat-GPT",-3.96774868965149,-5.11649219195048,"True",-4.63051238059998,-4.55105905873435,"False",-2.43581885005121,-3.81981286273962,"True",-3.28387015290685,-5.06290653686632,"True",-2.12347438939226,-3.63562272657873,"True",-2.72749853122089,-4.38246987815243,"True",-2.09239571638803,-3.94468938099211,"True",-2.132294071727,-4.0732099923116,"True",-11.9218465089798,-11.7668455971612,"False",-15.1681782901287,-14.7457839515474,"False",-1.27109280221339,-1.21666308293546,"False",-5.87552228942513,-5.83298032879829,"False",1.14874350229899,1.38399401268841,1.77903638395947,1.51214833718647,1.65497134693154,1.94091592058461,-0.155000911818611,-0.422394338581297,-0.0544297192779293,-0.0425419606268402,-0.0794533218656275,1.85229366460408
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","De auto is behoorlijk duur.","Behoorlijk is de auto duur.","","","Chat-GPT",-4.17813196182251,-5.28252577781677,"True",-4.71528635025024,-4.4134887116296,"False",-3.1192788947891,-3.89988608956337,"True",-4.89495811942551,-5.52214991152286,"True",-2.76990739359753,-3.45567974922332,"True",-3.55549204204071,-4.17180517315865,"True",-2.78215744521076,-3.44623492387208,"True",-2.8570207014076,-3.50887865403836,"True",-11.7801010608673,-11.8991784095764,"True",-15.2149638161063,-12.3015563964844,"False",-1.87567991412925,-1.8593965785898,"False",-5.62912579136901,-5.45921413358301,"False",1.10439381599426,0.780607194774267,0.627191792097356,0.685772355625787,0.616313131117932,0.651857952630764,0.119077348709107,-2.91340741962194,-0.0162833355394469,-0.169911657785997,-0.301797638620648,0.664077478661321
3,"advectivische_constituent","3. The Construction of the Adjective Phrase","De bouw van de adjectivische constituent","De reis is heel lang.","Heel is de reis lang.","","","Manual",-4.25716180801392,-5.30058271884918,"True",-4.17391600608826,-4.76132202148438,"True",-3.57164101302624,-4.36851555109024,"True",-5.04375416040421,-5.46735608577728,"True",-3.37754437327385,-4.4040045440197,"True",-4.78416277468204,-5.39404627308249,"True",-3.56280231103301,-4.52773593366146,"True",-3.65496734902263,-4.57268606126308,"True",-12.6609548330307,-12.1353809833527,"False",-14.1581963151693,-13.7536627451579,"False",-1.7529465058924,-4.9679682952974,"True",-6.26873533206526,-7.68973641842604,"True",1.04342091083527,0.796874538064003,0.423601925373077,1.02646017074585,0.60988349840045,0.917718712240458,-0.52557384967804,-0.404533570011457,3.215021789405,1.42100108636077,0.587406015396118,0.96493362262845
